core.n,sample.n,vol.sample,DO.mgl,vol.added,notes,pH,date.time,temp.C,tech,id.core_sample,id.core_date,SRP.mgl,Timestamp,Specific Conductance (uS/cm),Dissolved Oxygen (mg/L),ORP_1 (mV),pH_1 (units),Temperature (C),site,plot,rep,treatment,yr,yr_core,yr_core_sample,core_sample,pH_1 (Units),Comment,Folder,Unit ID,site.plot.trt.rep,site.name,site.n,site.plot,radius,azimuth,date.collect,Label,H.add (cm),Notes,site.plot.treatment.rep,site.plot.rep,n,sample.date,label,start_time,prev_time,prev_SRP,Days Elapsed,dt,dSRPdt,Flux,do,temp,ph,siteB
76,9,5,NA,NA,NA,NA,2019-10-14T09:30:00Z,0,nk,2019.76s9,76 2019-10-14,0.062413,2019-10-14T11:15:00Z,333.8,0.44,-55.7,NA,17.7,OCD,4,4,N2,19,y19c76,y19c76s9,c76s9,8.41,NA,IC2019,11K101054,OCD.4.N2.4,Otter Creek Demarais,NA,OCD.4,4.3,108,2019-10-04T00:00:00Z,OCD.4.4 (N2) { rad:4.3 az:108} 10/3/19 [76],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-12T15:00:00Z,0.038562,9.66666666666667,1.77083333333333,0.013468800000000003,0.0026937600000000008,0.44,17.7,8.41,OCD
76,10,5,0.31,NA,NA,NA,2019-10-15T09:30:00Z,17.9,nk,2019.76s10,76 2019-10-15,0.044216,NA,NA,NA,NA,NA,NA,OCD,4,4,N2,19,y19c76,y19c76s10,c76s10,NA,NA,NA,NA,OCD.4.N2.4,Otter Creek Demarais,NA,OCD.4,4.3,108,2019-10-04T00:00:00Z,OCD.4.4 (N2) { rad:4.3 az:108} 10/3/19 [76],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-14T09:30:00Z,0.062413,10.6666666666667,1,-0.018197000000000005,-0.003639400000000001,0.31,17.9,NA,OCD
76,11,5,0.29,NA,NA,NA,2019-10-16T12:00:00Z,17.7,0,2019.76s11,76 2019-10-16,0.071836,NA,NA,NA,NA,NA,NA,OCD,4,4,N2,19,y19c76,y19c76s11,c76s11,NA,NA,NA,NA,OCD.4.N2.4,Otter Creek Demarais,NA,OCD.4,4.3,108,2019-10-04T00:00:00Z,OCD.4.4 (N2) { rad:4.3 az:108} 10/3/19 [76],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-15T09:30:00Z,0.044216,11.7708333333333,1.10416666666667,0.025014339622641508,0.005002867924528302,0.29,17.7,NA,OCD
76,12,5,0.34,NA,NA,NA,2019-10-17T12:00:00Z,18,0,2019.76s12,76 2019-10-17,0.050365,NA,NA,NA,NA,NA,NA,OCD,4,4,N2,19,y19c76,y19c76s12,c76s12,NA,NA,NA,NA,OCD.4.N2.4,Otter Creek Demarais,NA,OCD.4,4.3,108,2019-10-04T00:00:00Z,OCD.4.4 (N2) { rad:4.3 az:108} 10/3/19 [76],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-16T12:00:00Z,0.071836,12.7708333333333,1,-0.021470999999999997,-0.0042942,0.34,18,NA,OCD
76,13,5,0.67,NA,NA,NA,2019-10-18T00:00:00Z,18,0,2019.76s13,76 2019-10-18,0.09877,NA,NA,NA,NA,NA,NA,OCD,4,4,N2,19,y19c76,y19c76s13,c76s13,NA,NA,NA,NA,OCD.4.N2.4,Otter Creek Demarais,NA,OCD.4,4.3,108,2019-10-04T00:00:00Z,OCD.4.4 (N2) { rad:4.3 az:108} 10/3/19 [76],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-17T12:00:00Z,0.050365,13.2708333333333,0.5,0.09681,0.019362,0.67,18,NA,OCD
77,0,5,NA,NA,NA,NA,2019-10-04T17:30:00Z,16.3,0,2019.77s0,77 2019-10-04,0.005,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s0,c77s0,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,0,0,NA,NA,NA,16.3,NA,OCD
77,1,5,0.43,60,NA,NA,2019-10-05T17:30:00Z,16.3,0,2019.77s1,77 2019-10-05,0.012877,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s1,c77s1,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,1,1,NA,NA,0.43,16.3,NA,OCD
77,2,5,1.25,0,NA,NA,2019-10-06T15:00:00Z,16.2,ted,2019.77s2,77 2019-10-06,0.015314,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s2,c77s2,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-05T17:30:00Z,0.012877,1.89583333333333,0.895833333333333,0.0027203720930232557,5.440744186046511e-4,1.25,16.2,NA,OCD
77,3,5,2.05,10,NA,NA,2019-10-07T15:00:00Z,17.5,0,2019.77s3,77 2019-10-07,0.01041,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s3,c77s3,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-06T15:00:00Z,0.015314,2.89583333333333,1,-0.004903999999999999,-9.807999999999998e-4,2.05,17.5,NA,OCD
77,4,5,1.25,NA,NA,NA,2019-10-08T14:30:00Z,17.8,nk,2019.77s4,77 2019-10-08,0.02389,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s4,c77s4,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-07T15:00:00Z,0.01041,3.875,0.979166666666667,0.0137668085106383,0.00275336170212766,1.25,17.8,NA,OCD
77,5,5,1.76,NA,NA,NA,2019-10-09T11:15:00Z,17.7,0,2019.77s5,77 2019-10-09,0.0268,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s5,c77s5,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-08T14:30:00Z,0.02389,4.73958333333333,0.864583333333333,0.0033657831325301195,6.73156626506024e-4,1.76,17.7,NA,OCD
77,6,5,0.85,NA,NA,NA,2019-10-10T13:30:00Z,17.3,0,2019.77s6,77 2019-10-10,0.047892,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s6,c77s6,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-09T11:15:00Z,0.0268,5.83333333333333,1.09375,0.019284114285714284,0.003856822857142857,0.85,17.3,NA,OCD
77,7,5,1.27,NA,NA,NA,2019-10-11T12:00:00Z,18,cs,2019.77s7,77 2019-10-11,0.032272,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s7,c77s7,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-10T13:30:00Z,0.047892,6.77083333333333,0.9375,-0.016661333333333327,-0.0033322666666666654,1.27,18,NA,OCD
77,8,5,1.59,NA,NA,NA,2019-10-12T15:00:00Z,18.1,nk,2019.77s8,77 2019-10-12,0.055552,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s8,c77s8,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-11T12:00:00Z,0.032272,7.89583333333333,1.125,0.020693333333333327,0.0041386666666666655,1.59,18.1,NA,OCD
77,9,5,NA,NA,NA,NA,2019-10-14T09:30:00Z,0,nk,2019.77s9,77 2019-10-14,0.066096,2019-10-14T11:14:00Z,290.4,1.35,78,NA,17.7,OCD,4,5,N2,19,y19c77,y19c77s9,c77s9,8.13,NA,IC2019,11K101054,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-12T15:00:00Z,0.055552,9.66666666666667,1.77083333333333,0.005954258823529414,0.001190851764705883,1.35,17.7,8.13,OCD
77,10,5,0.71,NA,NA,NA,2019-10-15T09:30:00Z,17.9,nk,2019.77s10,77 2019-10-15,0.052194,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s10,c77s10,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-14T09:30:00Z,0.066096,10.6666666666667,1,-0.013902000000000005,-0.002780400000000001,0.71,17.9,NA,OCD
77,11,5,1.35,NA,NA,NA,2019-10-16T12:00:00Z,17.7,0,2019.77s11,77 2019-10-16,0.067756,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s11,c77s11,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-15T09:30:00Z,0.052194,11.7708333333333,1.10416666666667,0.014093886792452829,0.002818777358490566,1.35,17.7,NA,OCD
77,12,5,1.42,NA,NA,NA,2019-10-17T12:00:00Z,18,0,2019.77s12,77 2019-10-17,0.050471,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s12,c77s12,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-16T12:00:00Z,0.067756,12.7708333333333,1,-0.017284999999999995,-0.003456999999999999,1.42,18,NA,OCD
77,13,5,0.98,NA,NA,NA,2019-10-18T00:00:00Z,18,0,2019.77s13,77 2019-10-18,0.08089,NA,NA,NA,NA,NA,NA,OCD,4,5,N2,19,y19c77,y19c77s13,c77s13,NA,NA,NA,NA,OCD.4.N2.5,Otter Creek Demarais,NA,OCD.4,1.4,29,2019-10-04T00:00:00Z,OCD.4.5 (N2) { rad:1.4 az:29} 10/3/19 [77],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-17T12:00:00Z,0.050471,13.2708333333333,0.5,0.060838,0.0121676,0.98,18,NA,OCD
78,0,5,NA,NA,NA,NA,2019-10-04T17:30:00Z,16.3,0,2019.78s0,78 2019-10-04,0.005,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s0,c78s0,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,0,0,NA,NA,NA,16.3,NA,OCD
78,1,5,0.48,0,NA,NA,2019-10-05T17:30:00Z,16.3,0,2019.78s1,78 2019-10-05,0.019569,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s1,c78s1,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,1,1,NA,NA,0.48,16.3,NA,OCD
78,2,5,1.26,0,NA,NA,2019-10-06T15:00:00Z,16.2,ted,2019.78s2,78 2019-10-06,NA,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s2,c78s2,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-05T17:30:00Z,0.019569,1.89583333333333,0.895833333333333,NA,NA,1.26,16.2,NA,OCD
78,3,5,0.68,10,NA,NA,2019-10-07T15:00:00Z,17.5,0,2019.78s3,78 2019-10-07,0.017083,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s3,c78s3,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-06T15:00:00Z,NA,2.89583333333333,1,NA,NA,0.68,17.5,NA,OCD
78,4,5,0.69,NA,NA,NA,2019-10-08T14:30:00Z,17.8,nk,2019.78s4,78 2019-10-08,0.019823,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s4,c78s4,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-07T15:00:00Z,0.017083,3.875,0.979166666666667,0.002798297872340425,5.596595744680851e-4,0.69,17.8,NA,OCD
78,5,5,0.28,NA,NA,NA,2019-10-09T11:15:00Z,17.7,0,2019.78s5,78 2019-10-09,0.03101,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s5,c78s5,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-08T14:30:00Z,0.019823,4.73958333333333,0.864583333333333,0.012939180722891564,0.002587836144578313,0.28,17.7,NA,OCD
78,6,5,0.49,NA,NA,NA,2019-10-10T13:30:00Z,17.3,0,2019.78s6,78 2019-10-10,0.018772,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s6,c78s6,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-09T11:15:00Z,0.03101,5.83333333333333,1.09375,-0.01118902857142857,-0.002237805714285714,0.49,17.3,NA,OCD
78,7,5,0.36,NA,NA,NA,2019-10-11T12:00:00Z,18,cs,2019.78s7,78 2019-10-11,0.01904,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s7,c78s7,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-10T13:30:00Z,0.018772,6.77083333333333,0.9375,2.858666666666676e-4,5.717333333333352e-5,0.36,18,NA,OCD
78,8,5,1.08,NA,NA,NA,2019-10-12T15:00:00Z,18.1,nk,2019.78s8,78 2019-10-12,0.031959,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s8,c78s8,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-11T12:00:00Z,0.01904,7.89583333333333,1.125,0.011483555555555556,0.002296711111111111,1.08,18.1,NA,OCD
78,9,5,NA,NA,NA,NA,2019-10-14T09:30:00Z,0,nk,2019.78s9,78 2019-10-14,0.067925,2019-10-14T11:09:00Z,304.5,0.18,73.5,NA,17.7,OCD,4,6,N2,19,y19c78,y19c78s9,c78s9,8.4,NA,IC2019,11K101054,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-12T15:00:00Z,0.031959,9.66666666666667,1.77083333333333,0.020310211764705884,0.004062042352941177,0.18,17.7,8.4,OCD
78,10,5,1.73,NA,NA,NA,2019-10-15T09:30:00Z,17.9,nk,2019.78s10,78 2019-10-15,0.047304,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s10,c78s10,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-14T09:30:00Z,0.067925,10.6666666666667,1,-0.020621,-0.004124200000000001,1.73,17.9,NA,OCD
78,11,5,1.5,NA,NA,NA,2019-10-16T12:00:00Z,17.7,0,2019.78s11,78 2019-10-16,0.042281,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s11,c78s11,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-15T09:30:00Z,0.047304,11.7708333333333,1.10416666666667,-0.0045491320754716975,-9.098264150943395e-4,1.5,17.7,NA,OCD
78,12,5,1.83,NA,NA,NA,2019-10-17T12:00:00Z,18,0,2019.78s12,78 2019-10-17,0.042475,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s12,c78s12,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-16T12:00:00Z,0.042281,12.7708333333333,1,1.9399999999999973e-4,3.879999999999995e-5,1.83,18,NA,OCD
78,13,5,0.77,NA,NA,NA,2019-10-18T00:00:00Z,18,0,2019.78s13,78 2019-10-18,0.07301,NA,NA,NA,NA,NA,NA,OCD,4,6,N2,19,y19c78,y19c78s13,c78s13,NA,NA,NA,NA,OCD.4.N2.6,Otter Creek Demarais,NA,OCD.4,1.1,61,2019-10-04T00:00:00Z,OCD.4.6 (N2) { rad:1.1 az:61} 10/3/19 [78],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-17T12:00:00Z,0.042475,13.2708333333333,0.5,0.06107000000000001,0.012214000000000003,0.77,18,NA,OCD
79,0,5,NA,NA,NA,NA,2019-10-04T17:30:00Z,16.3,0,2019.79s0,79 2019-10-04,0.005,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s0,c79s0,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,0,0,NA,NA,NA,16.3,NA,OCD
79,1,5,9.04,45,NA,NA,2019-10-05T17:30:00Z,16.3,0,2019.79s1,79 2019-10-05,0.024965,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s1,c79s1,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,1,1,NA,NA,9.04,16.3,NA,OCD
79,2,5,7.71,0,NA,NA,2019-10-06T15:00:00Z,16.2,ted,2019.79s2,79 2019-10-06,0.023812,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s2,c79s2,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-05T17:30:00Z,0.024965,1.89583333333333,0.895833333333333,-0.0012870697674418619,-2.5741395348837236e-4,7.71,16.2,NA,OCD
79,3,5,8.11,10,NA,NA,2019-10-07T15:00:00Z,17.5,0,2019.79s3,79 2019-10-07,0.026167,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s3,c79s3,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-06T15:00:00Z,0.023812,2.89583333333333,1,0.0023549999999999995,4.709999999999999e-4,8.11,17.5,NA,OCD
79,4,5,7.94,NA,NA,NA,2019-10-08T14:30:00Z,17.8,nk,2019.79s4,79 2019-10-08,0.026617,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s4,c79s4,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-07T15:00:00Z,0.026167,3.875,0.979166666666667,4.5957446808510537e-4,9.191489361702108e-5,7.94,17.8,NA,OCD
79,5,5,7.79,NA,NA,NA,2019-10-09T11:15:00Z,17.7,0,2019.79s5,79 2019-10-09,0.02736,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s5,c79s5,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-08T14:30:00Z,0.026617,4.73958333333333,0.864583333333333,8.593734939759043e-4,1.7187469879518087e-4,7.79,17.7,NA,OCD
79,6,5,7.31,NA,NA,NA,2019-10-10T13:30:00Z,17.3,0,2019.79s6,79 2019-10-10,0.017467,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s6,c79s6,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-09T11:15:00Z,0.02736,5.83333333333333,1.09375,-0.009045028571428571,-0.0018090057142857144,7.31,17.3,NA,OCD
79,7,5,7.41,NA,NA,NA,2019-10-11T12:00:00Z,18,cs,2019.79s7,79 2019-10-11,0.018825,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s7,c79s7,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-10T13:30:00Z,0.017467,6.77083333333333,0.9375,0.001448533333333335,2.89706666666667e-4,7.41,18,NA,OCD
79,8,5,7.45,NA,NA,NA,2019-10-12T15:00:00Z,18.1,nk,2019.79s8,79 2019-10-12,0.023295,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s8,c79s8,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-11T12:00:00Z,0.018825,7.89583333333333,1.125,0.003973333333333332,7.946666666666665e-4,7.45,18.1,NA,OCD
79,9,5,NA,NA,NA,NA,2019-10-14T09:30:00Z,0,nk,2019.79s9,79 2019-10-14,NA,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s9,c79s9,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-12T15:00:00Z,0.023295,9.66666666666667,1.77083333333333,NA,NA,NA,NA,NA,OCD
79,10,5,7.58,NA,NA,NA,2019-10-15T09:30:00Z,17.9,nk,2019.79s10,79 2019-10-15,0.030127,NA,NA,NA,NA,NA,NA,OCD,4,7,O2,19,y19c79,y19c79s10,c79s10,NA,NA,NA,NA,OCD.4.O2.7,Otter Creek Demarais,NA,OCD.4,1.6,223,2019-10-04T00:00:00Z,OCD.4.7 (O2) { rad:1.6 az:223} 10/3/19 [79],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-14T09:30:00Z,NA,10.6666666666667,1,NA,NA,7.58,17.9,NA,OCD
